UID,Service,Count
7691,Mineral Water,10
7691,Main Course,1
7691,Groceries,8
7691,Fruits & Vegetables,25
7691,Fried Rice,1
7691,Fast Foods,1
7691,Eggs & Fresh Meat,2
7691,Dairy Products,2
7691,Breads & Cakes,6
7693,Pets,1
7693,Mineral Water,2
7693,Ice-cream,3
7693,Groceries,16
7693,Fruits & Vegetables,78
7693,Dairy Products,3
7693,Breads & Cakes,4
7696,Sweets & Namkeen,1
7696,Starters,1
7696,Snacks,4
7696,Roti's,1
7696,Rice Items,3
7696,Curries,2
7696,Combos,1
7697,Sweets & Namkeen,45
7697,Pooja Needs,3
7697,Pickles & Masalas,1
7697,Ice-cream,4
7697,Groceries,4
7697,Fruits & Vegetables,110
7697,Festival Stores,1
7697,Eggs & Fresh Meat,8
7697,Dry Fruits,2
7697,Dairy Products,5
7697,Breads & Cakes,11
7698,Roti's,2
7698,Groceries,3
7698,Fruits & Vegetables,32
7698,Eggs & Fresh Meat,19
7699,Safety Equipment,1
7699,Fruits & Vegetables,18
7701,Sweets & Namkeen,6
7701,Soups,1
7701,Snacks,2
7701,Sandwiches,1
7701,Rice Items,1
7701,Pooja Needs,3
7701,Pizza,1
7701,Groceries,4
7701,Fruits & Vegetables,430
7701,Eggs & Fresh Meat,164
7701,Dry Fruits,1
7701,Breads & Cakes,2
7701,Batter,58
7704,Snacks,2
7706,Sweets & Namkeen,5
7706,Festival Stores,2
7706,Dishwasher Essentials,1
7711,Toys,3
7711,Sweets & Namkeen,44
7711,Sports,5
7711,Pooja Needs,30
7711,News Paper & Magazines,2
7711,Mineral Water,158
7711,Ladies Corner,2
7711,Health Foods,2
7711,Groceries,190
7711,Fruits & Vegetables,836
7711,Festival Stores,3
7711,Dry Fruits,1
7711,Dairy Products,58
7711,Breads & Cakes,54
7711,Bouquets,2
7711,Books & Stationery,77
7715,Tiffins,2
7715,Tea,1
7715,Sweets & Namkeen,41
7715,Starters,3
7715,Snacks,6
7715,Sandwiches,1
7715,Roti's,5
7715,Quick Bites,1
7715,Pooja Needs,31
7715,Plant & Seeds,13
7715,Pizza,2
7715,Pickles & Masalas,1
7715,Main Course,1
7715,Ladies Corner,3
7715,Ice-cream,2
7715,Groceries,49
7715,Fruits & Vegetables,808
7715,Festival Stores,3
7715,Fast Foods,1
7715,Dairy Products,18
7715,Combos,1
7715,Chaat's,1
7715,Burgers,1
7715,Breads & Cakes,50
7715,Books & Stationery,8
7715,Batter,3
7722,Sweets & Namkeen,4
7722,Starters,1
7722,Snacks,3
7722,Roti's,6
7722,Rice Items,3
7722,Plant & Seeds,12
7722,Fruits & Vegetables,42
7722,Eggs & Fresh Meat,20
7722,Dairy Products,5
7722,Chaat's,1
7722,Cakes,1
7722,Breads & Cakes,11
7724,Fruits & Vegetables,84
7724,Eggs & Fresh Meat,8
7724,Dry Fruits,6
7724,Dairy Products,1
7724,Chaat's,2
7724,Breads & Cakes,1
7727,Tiffins,4
7727,Snacks,5
7727,Salads,1
7727,Roti's,1
7727,Plant & Seeds,19
7727,Fried Rice,1
7727,Fast Foods,3
7727,Curries,1
7727,Combos,1
7727,Chaat's,10
7731,Fruits & Vegetables,17
7732,Sweets & Namkeen,34
7732,Groceries,1
7732,Fruits & Vegetables,8
7732,Eggs & Fresh Meat,3
7733,Groceries,1
7733,Fruits & Vegetables,6
7733,Dairy Products,13
7734,Fruits & Vegetables,108
7734,Eggs & Fresh Meat,3
7743,Tiffins,1
7743,Sweets & Namkeen,2
7743,Starters,1
7743,Snacks,1
7743,Sandwiches,2
7743,Roti's,1
7743,Quick Bites,3
7743,Party Menu,1
7743,Indian Breads,1
7743,Health Foods,1
7743,Groceries,18
7743,Fruits & Vegetables,7
7743,Fast Foods,1
7743,Eggs & Fresh Meat,1
7743,Dairy Products,1
7743,Combos,2
7743,Chaat's,1
7743,Breads & Cakes,11
7743,Books & Stationery,25
7746,Sweets & Namkeen,8
7746,Breads & Cakes,8
7746,Books & Stationery,1
7750,Eggs & Fresh Meat,2
7751,Sweets & Namkeen,1
7751,Starters,1
7751,Snacks,8
7751,Roti's,1
7751,Rice Items,1
7751,Groceries,2
7751,Fruits & Vegetables,25
7751,Fast Foods,1
7751,Desserts,3
7751,Curries,1
7751,Combos,2
7751,Chaat's,1
7751,Breads & Cakes,1
7751,Books & Stationery,6
7752,Toys,2
7752,Sweets & Namkeen,1
7752,Groceries,5
7752,Books & Stationery,5
7753,Eggs & Fresh Meat,11
7754,Pizza,4
7754,Combos,1
7755,Sweets & Namkeen,96
7755,Starters,3
7755,Soups,1
7755,Snacks,1
7755,Quick Bites,1
7755,Plant & Seeds,19
7755,Pickles & Masalas,11
7755,Party Menu,2
7755,Fruits & Vegetables,217
7755,Festival Stores,1
7755,Fast Foods,1
7755,Dairy Products,21
7755,Breads & Cakes,38
7755,Batter,16
7756,Sweets & Namkeen,6
7757,Tiffins,1
7757,Sweets & Namkeen,1
7757,Starters,2
7757,Soups,1
7757,Snacks,5
7757,Salads,2
7757,Roti's,19
7757,Rice Items,1
7757,Fast Foods,1
7757,Curries,16
7757,Combos,8
7757,Breads & Cakes,2
7759,Groceries,8
7759,Fruits & Vegetables,616
7759,Eggs & Fresh Meat,3
7759,Dairy Products,1
7759,Breads & Cakes,2
7759,Books & Stationery,13
7760,Safety Equipment,1
7760,Groceries,5
7760,Fruits & Vegetables,77
7760,Eggs & Fresh Meat,7
7760,Books & Stationery,5
7767,Fruits & Vegetables,8
7769,Groceries,1
7769,Fruits & Vegetables,10
7769,Books & Stationery,42
7778,Toys,1
7778,Plant & Seeds,1
7778,Fruits & Vegetables,1
7778,Books & Stationery,3
7789,Sweets & Namkeen,1
7789,Mineral Water,48
7789,Groceries,15
7789,Fruits & Vegetables,54
7789,Eggs & Fresh Meat,3
7789,ECO Products,2
7789,Dry Fruits,2
7789,Breads & Cakes,4
7791,Pooja Needs,1
7791,Fruits & Vegetables,6
7791,Festival Stores,1
7793,Sweets & Namkeen,1
7793,Ice-cream,2
7793,Fruits & Vegetables,15
7795,Sweets & Namkeen,4
7795,Snacks,1
7795,Groceries,2
7795,Fruits & Vegetables,153
7795,Fast Foods,2
7795,Eggs & Fresh Meat,21
7795,Dry Fruits,1
7795,Dairy Products,12
7795,Curries,10
7795,Combos,1
7795,Breads & Cakes,2
7795,Books & Stationery,1
7795,Biryani's,1
7795,Batter,1
7796,Tiffins,4
7796,Sweets & Namkeen,7
7796,Ice-cream,3
7796,Fried Rice,1
7796,Fast Foods,1
7796,Combos,1
7796,Breads & Cakes,1
7797,Tea,3
7797,Sweets & Namkeen,1
7797,Pooja Needs,6
7797,Plant & Seeds,1
7797,Ice-cream,2
7797,Groceries,18
7797,Fruits & Vegetables,311
7797,Festival Stores,1
7797,Fast Foods,2
7797,Eggs & Fresh Meat,16
7797,Dry Fruits,1
7797,Dairy Products,5
7797,Burgers,1
7797,Breads & Cakes,1
7797,Books & Stationery,6
7804,Snacks,1
7804,Plant & Seeds,2
7804,Fruits & Vegetables,62
7804,,1
7805,Sweets & Namkeen,3
7805,Fruits & Vegetables,68
7807,Sweets & Namkeen,2
7807,Ice-cream,1
7807,Groceries,10
7807,Fruits & Vegetables,37
7807,Eggs & Fresh Meat,2
7807,Dry Fruits,1
7807,Dairy Products,7
7807,Breads & Cakes,8
7810,Plant & Seeds,6
7810,Pets,5
7810,Ice-cream,3
7810,Groceries,1
7810,Fruits & Vegetables,32
7810,Dishwasher Essentials,1
7810,Dairy Products,2
7810,Breads & Cakes,4
7810,Batter,6
7811,Pooja Needs,5
7813,Sweets & Namkeen,1
7813,Mineral Water,149
7813,Fruits & Vegetables,12
7816,Sweets & Namkeen,5
7816,Groceries,1
7816,Fruits & Vegetables,5
7816,Fast Foods,1
7816,Eggs & Fresh Meat,1
7816,Combos,2
7816,Breads & Cakes,2
7818,Sweets & Namkeen,18
7818,Ladies Corner,2
7818,Groceries,4
7818,Fruits & Vegetables,163
7818,Festival Stores,2
7818,Fast Foods,1
7818,Curries,1
7818,Breads & Cakes,2
7818,Books & Stationery,18
7821,Safety Equipment,1
7823,Sweets & Namkeen,4
7823,Roti's,1
7823,Fruits & Vegetables,9
7823,Eggs & Fresh Meat,1
7829,Sports,4
7829,Fruits & Vegetables,97
7829,Dairy Products,1
7831,Groceries,14
7831,Fruits & Vegetables,18
7831,Eggs & Fresh Meat,39
7831,Breads & Cakes,15
7831,Batter,1
7833,Plant & Seeds,13
7833,Pickles & Masalas,4
7833,Fruits & Vegetables,1
7835,Sweets & Namkeen,22
7835,Pickles & Masalas,4
7835,Fruits & Vegetables,482
7835,Festival Stores,2
7835,Eggs & Fresh Meat,2
7840,Fast Foods,1
7845,Sweets & Namkeen,5
7845,Starters,7
7845,Snacks,2
7845,Sandwiches,1
7845,Rice Items,1
7845,Plant & Seeds,9
7845,Pizza,2
7845,Non veg curries,1
7845,Main Course,4
7845,Ice-cream,7
7845,Groceries,14
7845,Fruits & Vegetables,46
7845,Eggs & Fresh Meat,26
7845,Dry Fruits,2
7845,Dal,1
7845,Dairy Products,6
7845,Curries,2
7845,Combos,1
7845,Breads & Cakes,3
7845,Biryani's,1
7851,Sweets & Namkeen,2
7851,Fruits & Vegetables,21
7851,Eggs & Fresh Meat,1
7851,Books & Stationery,10
7853,Toys,2
7853,Sweets & Namkeen,2
7853,Starters,2
7853,Safety Equipment,5
7853,Pickles & Masalas,11
7853,News Paper & Magazines,1
7853,Ladies Corner,1
7853,Groceries,342
7853,Fruits & Vegetables,540
7853,Eggs & Fresh Meat,108
7853,Dry Fruits,31
7853,Dairy Products,16
7853,Curries,1
7853,Breads & Cakes,32
7853,Books & Stationery,86
7853,Biryani's,2
7853,Batter,1
7856,Sweets & Namkeen,6
7856,Groceries,1
7856,Fruits & Vegetables,145
7856,Desserts,1
7856,Curries,1
7856,Breads & Cakes,2
7865,Sweets & Namkeen,39
7865,Pooja Needs,15
7865,Plant & Seeds,16
7865,Health Foods,2
7865,Fruits & Vegetables,2
7865,Chaat's,2
7865,Breads & Cakes,3
7865,Books & Stationery,2
7868,Sweets & Namkeen,44
7868,Snacks,4
7868,Sandwiches,1
7868,Roti's,4
7868,Rice Items,2
7868,Quick Bites,4
7868,Pooja Needs,16
7868,Pizza,3
7868,Pickles & Powders,3
7868,Pickles & Masalas,6
7868,Indian Breads,2
7868,Groceries,49
7868,Fruits & Vegetables,324
7868,Fast Foods,1
7868,Eggs & Fresh Meat,29
7868,Dairy Products,3
7868,Curries,8
7868,Combos,1
7868,Chaat's,3
7868,Breads & Cakes,8
7868,Books & Stationery,3
7868,Biryani's,3
7868,Batter,3
7869,Sweets & Namkeen,5
7869,Breads & Cakes,1
7870,Eggs & Fresh Meat,1
7879,Eggs & Fresh Meat,12
7884,Veg curries,14
7884,Tiffins,16
7884,Sweets & Namkeen,30
7884,Starters,12
7884,Soups,3
7884,Snacks,85
7884,Salads,10
7884,Roti's,42
7884,Rice Items,16
7884,Quick Bites,1
7884,Pizza,1
7884,Pickles & Powders,8
7884,Pickles & Masalas,4
7884,Main Course,4
7884,Light Meal,3
7884,Indian Breads,8
7884,Fast Foods,10
7884,Eggs & Fresh Meat,3
7884,Desserts,6
7884,Dairy Products,1
7884,Curries,52
7884,Combos,73
7884,Chaat's,10
7884,Cakes,1
7884,Burgers,1
7884,Breads & Cakes,8
7886,Sports,1
7886,Safety Equipment,2
7886,Roti's,19
7886,Plant & Seeds,12
7886,Pets,4
7886,Groceries,10
7886,Eggs & Fresh Meat,53
7886,Dairy Products,7
7886,Curries,1
7886,Combos,1
7886,Breads & Cakes,1
7886,Books & Stationery,16
7906,Sports,3
7906,Roti's,2
7906,Rice Items,1
7906,Pooja Needs,2
7906,Main Course,2
7906,Groceries,2
7906,Fruits & Vegetables,23
7906,Combos,1
7906,Books & Stationery,2
7907,Tiffins,1
7907,Sweets & Namkeen,32
7907,Starters,2
7907,Snacks,11
7907,Salads,1
7907,Roti's,6
7907,Rice Items,4
7907,Pooja Needs,2
7907,Plant & Seeds,1
7907,Pickles & Masalas,1
7907,Main Course,1
7907,Groceries,26
7907,Fruits & Vegetables,726
7907,Festival Stores,6
7907,Eggs & Fresh Meat,2
7907,Dry Fruits,1
7907,Desserts,3
7907,Dairy Products,9
7907,Curries,5
7907,Combos,2
7914,Sweets & Namkeen,2
7914,Fruits & Vegetables,6
7914,Dairy Products,2
7914,Breads & Cakes,2
7915,Tiffins,1
7915,Sweets & Namkeen,22
7915,Starters,2
7915,Snacks,3
7915,Rice Items,4
7915,Groceries,10
7915,Fruits & Vegetables,47
7915,Fast Foods,1
7915,Dry Fruits,7
7915,Dairy Products,13
7915,Curries,3
7915,Combos,1
7915,Breads & Cakes,1
7915,Books & Stationery,1
7916,Fruits & Vegetables,2
7916,Dairy Products,1
7917,Sweets & Namkeen,20
7917,Pickles & Masalas,1
7917,Ice-cream,9
7917,Groceries,3
7917,Fruits & Vegetables,30
7917,Festival Stores,1
7917,Desserts,7
7917,Dairy Products,16
7917,Chaat's,1
7917,Books & Stationery,4
7920,Sweets & Namkeen,8
7920,Groceries,45
7920,Fruits & Vegetables,19
7920,Electronics,1
7920,Dry Fruits,1
7920,Books & Stationery,1
7923,Sweets & Namkeen,11
7923,Ice-cream,28
7923,Groceries,7
7923,Fruits & Vegetables,49
7923,Dairy Products,26
7923,Breads & Cakes,1
7924,Sweets & Namkeen,1
7924,Snacks,1
7924,Mineral Water,3
7924,Health Foods,2
7924,Groceries,11
7924,Fruits & Vegetables,91
7924,Dairy Products,1
7924,Batter,1
7926,Tiffins,3
7926,Sweets & Namkeen,10
7926,Snacks,3
7926,Pooja Needs,11
7926,Plant & Seeds,1
7926,Fruits & Vegetables,40
7926,Eggs & Fresh Meat,1
7926,Dry Fruits,1
7926,Desserts,1
7926,Curries,1
7926,Combos,2
7926,Chaat's,6
7926,Burgers,1
7926,Beverages & Juices,1
7927,Pooja Needs,5
7927,Dairy Products,1
7930,Fruits & Vegetables,14
7930,Eggs & Fresh Meat,1
7930,Dairy Products,1
7930,Breads & Cakes,1
7931,Snacks,1
7931,Roti's,9
7931,Rice Items,1
7931,Pooja Needs,22
7931,Main Course,1
7931,Festival Stores,3
7931,Combos,2
7931,Chaat's,1
7933,Snacks,1
7933,Roti's,1
7933,Pooja Needs,1
7933,Pizza,1
7933,Main Course,1
7933,Eggs & Fresh Meat,2
7939,Fruits & Vegetables,2
7939,Combos,1
7940,Groceries,1
7940,Eggs & Fresh Meat,1
7979,Sweets & Namkeen,2
7979,Sports,1
7979,Pooja Needs,2
7979,Pickles & Masalas,2
7979,Ice-cream,1
7979,Groceries,8
7979,Books & Stationery,4
7980,Fruits & Vegetables,1
7989,Sweets & Namkeen,18
7989,Pickles & Masalas,3
7992,Veg curries,4
7992,Roti's,1
7992,Rice Items,1
7992,Non veg curries,1
7992,Mineral Water,73
7992,Main Course,4
7992,Groceries,1
7992,Eggs & Fresh Meat,3
7992,Biryani's,1
8001,Snacks,1
8001,Roti's,1
8001,Eggs & Fresh Meat,12
8001,Curries,2
8001,Combos,2
8006,Tiffins,1
8006,Salads,1
8006,Roti's,2
8006,Pooja Needs,1
8006,Plant & Seeds,11
8006,Groceries,6
8006,Fast Foods,1
8006,Dairy Products,1
8006,Books & Stationery,10
8008,Snacks,1
8009,Rice Items,2
8036,Festival Stores,1
8037,Roti's,1
8037,Rice Items,1
8037,Combos,1
8038,Pooja Needs,9
8038,Groceries,80
8038,Fruits & Vegetables,57
8038,Dry Fruits,1
8289,Veg curries,3
8289,Sweets & Namkeen,5
8289,Starters,2
8289,Snacks,1
8289,Pooja Needs,1
8289,Pickles & Masalas,2
8289,Fried Rice,1
8289,Festival Stores,2
8289,Fast Foods,3
8289,Breads & Cakes,1
8313,Sweets & Namkeen,1
8313,Roti's,4
8313,Rice Items,1
8313,Groceries,1
8313,Fruits & Vegetables,51
8313,Festival Stores,1
8313,Eggs & Fresh Meat,1
8313,Desserts,1
8313,Curries,2
8313,Combos,1
8352,Sweets & Namkeen,2
8352,Eggs & Fresh Meat,20
8355,Fruits & Vegetables,1
8377,Starters,3
8377,Snacks,18
8377,Sandwiches,10
8377,Roti's,8
8377,Quick Bites,1
8377,Pooja Needs,2
8377,Pizza,3
8377,Pasta,1
8377,Main Course,2
8377,Groceries,4
8377,Fruits & Vegetables,10
8377,Fast Foods,5
8377,Dairy Products,2
8377,Curries,3
8377,Combos,16
8377,Chaat's,2
8377,Burgers,1
8377,Breads & Cakes,3
8435,Sports,1
8435,Pooja Needs,5
8435,Mineral Water,10
8435,Ice-cream,3
8435,Groceries,18
8435,Fruits & Vegetables,65
8435,Festival Stores,1
8435,Books & Stationery,12
8773,Fruits & Vegetables,21
8814,Roti's,1
8849,Safety Equipment,10
8849,Roti's,1
8849,Rice Items,1
8849,Main Course,2
8849,Fruits & Vegetables,10
8849,Dal,1
9801,Groceries,6
9801,Fruits & Vegetables,11
9801,Eggs & Fresh Meat,1
9844,Groceries,2
9844,Fruits & Vegetables,37
9844,Breads & Cakes,1
9881,Sweets & Namkeen,6
9881,Groceries,1
9881,Dairy Products,1
9881,Breads & Cakes,1
10051,Fruits & Vegetables,1
10051,Eggs & Fresh Meat,1
10066,Fruits & Vegetables,7
10116,Groceries,5
10116,Fruits & Vegetables,39
10116,Eggs & Fresh Meat,1
10116,Dry Fruits,2
10116,Dishwasher Essentials,5
10116,Breads & Cakes,7
10191,Starters,1
10191,Snacks,2
10191,Roti's,3
10191,Eggs & Fresh Meat,1
10191,Curries,9
10191,Combos,53
10371,Sweets & Namkeen,3
10371,Roti's,4
10371,Groceries,2
10371,Fruits & Vegetables,21
10371,Eggs & Fresh Meat,1
10371,Dairy Products,1
10371,Curries,1
10371,Combos,2
10371,Breads & Cakes,3
10371,Books & Stationery,1
10371,Batter,3
10377,Plant & Seeds,6
11224,Sweets & Namkeen,31
11224,Snacks,2
11224,Roti's,3
11224,Pickles & Powders,1
11224,Dairy Products,2
11224,Combos,1
11224,Breads & Cakes,1
11224,Accompaniments,1
11421,Starters,1
11421,Snacks,1
11421,Roti's,1
11455,Curries,1
11736,Sweets & Namkeen,45
11922,Sports,1
11922,Pickles & Masalas,3
11922,Breads & Cakes,1
11934,Fruits & Vegetables,52
11934,Eggs & Fresh Meat,3
11934,Dry Fruits,4
11934,Books & Stationery,4
11948,Sweets & Namkeen,4
12227,Fruits & Vegetables,2
12688,Sweets & Namkeen,1
12688,Snacks,1
12688,Groceries,8
12688,Fruits & Vegetables,23
12688,Combos,2
12688,Books & Stationery,1
12688,Beverages & Juices,4
13110,Fruits & Vegetables,17
13110,Eggs & Fresh Meat,1
13120,Sweets & Namkeen,4
13120,Fruits & Vegetables,2
13120,Festival Stores,4
13120,Eggs & Fresh Meat,2
13184,Sweets & Namkeen,1
13184,Groceries,7
13184,Fruits & Vegetables,19
13184,Eggs & Fresh Meat,1
13184,Breads & Cakes,4
13184,Books & Stationery,3
13191,Sweets & Namkeen,16
13191,Pickles & Masalas,9
13191,Fruits & Vegetables,1
13191,Festival Stores,4
13199,Fruits & Vegetables,5
13207,Pooja Needs,9
13207,Pickles & Masalas,1
13207,Fruits & Vegetables,5
13221,Toys,1
13221,Sports,1
13221,Pickles & Masalas,2
13221,Books & Stationery,1
13222,Pooja Needs,4
13222,Packing Material,1
13222,Fruits & Vegetables,5
13222,Festival Stores,1
13222,Books & Stationery,1
13222,Batter,5
13234,Fruits & Vegetables,3
13235,Sweets & Namkeen,7
13235,Fruits & Vegetables,84
13235,Festival Stores,1
13235,Eggs & Fresh Meat,28
13235,Dry Fruits,1
13235,Dairy Products,3
13235,Breads & Cakes,2
13248,Roti's,1
13248,News Paper & Magazines,1
13248,Groceries,4
13248,Fruits & Vegetables,11
13248,Dishwasher Essentials,3
13248,Combos,5
13258,Groceries,11
13258,Fruits & Vegetables,533
13258,Eggs & Fresh Meat,2
13258,Batter,1
13260,Pooja Needs,1
13260,Fruits & Vegetables,66
13260,Eggs & Fresh Meat,2
13261,Mineral Water,1
13261,Groceries,4
13261,Fruits & Vegetables,9
13261,Eggs & Fresh Meat,23
13261,Breads & Cakes,3
13262,Sweets & Namkeen,1
13262,Groceries,1
13262,Fruits & Vegetables,10
13713,Plant & Seeds,3
13713,Eggs & Fresh Meat,2
14047,Plant & Seeds,13
14047,Groceries,1
14047,Fruits & Vegetables,9
14047,Eggs & Fresh Meat,6
14047,Books & Stationery,2
14449,Pooja Needs,1
14643,Sweets & Namkeen,27
14643,Pickles & Masalas,3
14643,Groceries,4
14643,Fruits & Vegetables,6
14671,Groceries,2
14671,Breads & Cakes,1
14671,Books & Stationery,3
14871,Sweets & Namkeen,13
14871,Plant & Seeds,1
14871,Groceries,11
14871,Fruits & Vegetables,192
14871,Festival Stores,3
14871,Eggs & Fresh Meat,9
14871,Breads & Cakes,5
14871,Books & Stationery,14
14878,Sweets & Namkeen,4
14878,Starters,1
14878,Snacks,5
14878,Roti's,5
14878,Rice Items,2
14878,Light Meal,1
14878,Fruits & Vegetables,23
14878,Eggs & Fresh Meat,1
14878,Curries,16
14878,Combos,11
14878,Breads & Cakes,6
16372,Plant & Seeds,6
16373,Fruits & Vegetables,54
16373,Eggs & Fresh Meat,1
16373,Books & Stationery,2
16376,Sweets & Namkeen,10
16426,Sweets & Namkeen,23
16426,Pooja Needs,17
16426,Health Foods,1
16426,Groceries,8
16426,Fruits & Vegetables,273
16426,Eggs & Fresh Meat,2
16426,Dairy Products,1
16862,Sweets & Namkeen,44
16862,Pooja Needs,12
16862,Pickles & Masalas,5
16862,Groceries,18
16862,Fruits & Vegetables,223
16862,Eggs & Fresh Meat,2
16862,Dry Fruits,1
16862,Breads & Cakes,5
16862,Books & Stationery,2
16862,Beverages,1
16862,Batter,2
17050,Sweets & Namkeen,9
17050,Pooja Needs,36
17050,Party Menu,1
17050,Festival Stores,3
17050,Breads & Cakes,6
17050,Books & Stationery,2
17050,Batter,3
17052,Books & Stationery,23
17053,Pizza,2
17053,Mineral Water,7
17053,Groceries,21
17053,Fruits & Vegetables,12
17053,Fast Foods,2
17053,Eggs & Fresh Meat,5
17053,Dry Fruits,1
17053,Dairy Products,5
17053,Breads & Cakes,3
17059,Tea,1
17059,Sweets & Namkeen,12
17059,Roti's,2
17059,Plant & Seeds,54
17059,Health Foods,5
17059,Groceries,15
17059,Fruits & Vegetables,45
17059,Festival Stores,3
17059,Eggs & Fresh Meat,76
17059,Dairy Products,2
17059,Curries,2
17059,Breads & Cakes,15
17059,Bouquets,1
17077,Sweets & Namkeen,4
17077,Roti's,2
17077,Combos,2
17077,Chaat's,2
17080,Sweets & Namkeen,138
17080,Pooja Needs,23
17080,Plant & Seeds,3
17080,Pickles & Masalas,6
17080,Ladies Corner,5
17080,Groceries,7
17080,Fruits & Vegetables,608
17080,Festival Stores,4
17080,Fast Foods,2
17080,ECO Products,1
17080,Dry Fruits,12
17080,Breads & Cakes,8
17080,Books & Stationery,22
17088,Sweets & Namkeen,4
17088,Fruits & Vegetables,18
17088,Dairy Products,1
17090,Groceries,1
17090,Fruits & Vegetables,15
17106,Plant & Seeds,2
17106,Mineral Water,7
17106,Ice-cream,9
17106,Groceries,23
17106,Dry Fruits,4
17106,Dairy Products,1
17106,Breads & Cakes,2
17110,Eggs & Fresh Meat,1
17111,Fruits & Vegetables,98
17111,Breads & Cakes,18
17112,Safety Equipment,1
17114,Sweets & Namkeen,35
17114,Snacks,2
17114,Pooja Needs,6
17114,Pickles & Masalas,2
17114,Ice-cream,3
17114,Health Foods,14
17114,Groceries,10
17114,Fruits & Vegetables,111
17114,Festival Stores,2
17114,Dry Fruits,3
17114,Desserts,2
17114,Dairy Products,5
17114,Breads & Cakes,5
17114,Books & Stationery,2
17114,Beverages & Juices,1
17114,Batter,2
17118,Fruits & Vegetables,34
17118,Books & Stationery,1
17120,Pickles & Powders,1
17135,Safety Equipment,4
17139,Pooja Needs,3
17139,Plant & Seeds,7
17139,Fruits & Vegetables,139
17139,Eggs & Fresh Meat,3
17169,Sweets & Namkeen,6
17169,Groceries,1
17169,Fruits & Vegetables,6
17169,Festival Stores,1
17169,Dairy Products,1
17170,Pooja Needs,5
17170,Fruits & Vegetables,26
17177,Books & Stationery,2
17178,Plant & Seeds,1
17178,Fruits & Vegetables,28
17178,Festival Stores,1
17178,Books & Stationery,7
17178,Beverages,1
17179,Fruits & Vegetables,14
17184,Starters,1
17188,Toys,1
17188,Tiffins,3
17188,Sweets & Namkeen,22
17188,Starters,2
17188,Soups,1
